SN,Date,IDD_CALL_TIMES,SMS_RECEIVE_CNT,SMS_SEND_CNT,CALLING_TIMES,Calling_IMEI ,Called_IMEI ,Missed_IDD_calling,CALLING_DURATION,CALLED_DURATION,IDD_CALLING_TIMES,CELL_COUNT,CALLING_CELL_COUNT,CALLED_CELL_COUNT,IDD_SMS_CNT,IS_FRAUD
2212,20160708,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0
2213,20160708,0,0,0,0,0,0,0,9,17,0,1,1,0,0,0
2214,20160708,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2215,20160708,0,0,0,0,0,0,0,17,182,0,1,1,0,0,0
2216,20160708,1,0,1,1,0,1,0,153,0,1,5,5,0,1,0
2217,20160708,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0
2218,20160708,0,0,0,0,0,0,0,51,0,0,1,1,0,0,0
2219,20160708,0,0,0,0,0,0,0,0,990,0,0,0,0,0,0
2220,20160708,0,0,0,0,0,0,0,9,135,0,1,1,0,0,0
2221,20160708,0,0,0,0,0,0,0,16,0,0,1,1,0,0,0
2222,20160708,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
2223,20160708,0,0,0,1,0,1,0,155,45,0,2,2,0,0,0
2224,20160708,0,0,0,1,0,1,0,63,39,0,2,2,0,0,0
2225,20160708,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0
2226,20160708,0,0,0,1,0,1,0,83,0,0,6,6,0,0,0
2227,20160708,0,0,0,0,0,0,0,51,0,0,1,1,0,0,0
2228,20160708,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
2229,20160708,0,0,0,0,0,0,0,0,1504,0,0,0,0,0,0
2230,20160708,0,0,0,0,0,0,0,20,106,0,1,1,0,0,0
2231,20160708,0,0,0,0,0,0,0,30,0,0,1,1,0,0,0
2232,20160708,0,0,0,0,0,0,0,26,0,0,1,1,0,0,0
2233,20160708,0,0,0,1,0,1,0,66,0,0,2,2,0,0,0
2234,20160708,0,0,0,0,0,0,0,6,60,0,1,1,0,0,0
2235,20160708,0,0,0,0,0,0,0,13,0,0,1,1,0,0,0
2236,20160708,0,0,0,0,0,0,0,54,148,0,1,1,0,0,0
2237,20160708,0,0,0,0,0,0,0,3,72,0,1,1,0,0,0
2238,20160708,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0
2239,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,20160708,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0
2241,20160708,0,0,0,0,0,0,0,1,29,0,1,1,0,0,0
2242,20160708,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0
2243,20160708,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0
2244,20160708,0,0,0,0,0,0,0,51,7,0,1,1,0,0,0
2245,20160708,0,0,0,0,0,0,0,10,0,0,2,2,0,0,0
2246,20160708,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0
2247,20160708,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0
2248,20160708,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0
2249,20160708,0,0,0,1,0,1,0,81,0,0,3,3,0,0,0
2250,20160708,0,0,0,0,0,0,0,0,1195,0,0,0,0,0,0
2251,20160708,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0
2252,20160708,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
2253,20160708,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0
2254,20160708,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0
2255,20160708,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0
2256,20160708,0,0,0,1,0,1,0,39,0,0,4,4,0,0,0
2257,20160708,0,0,0,0,0,0,0,13,295,0,1,1,0,0,0
2258,20160708,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0
2259,20160708,0,0,0,0,0,0,0,1,93,0,1,1,0,0,0
2260,20160708,0,0,0,0,0,0,0,19,0,0,1,1,0,0,0
2261,20160708,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0
2262,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,20160708,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0
2264,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,20160708,0,0,0,0,0,0,0,44,90,0,1,1,0,0,0
2266,20160708,0,0,0,1,0,1,0,62,547,0,1,1,0,0,0
2267,20160708,0,0,0,0,0,0,0,16,0,0,1,1,0,0,0
2268,20160708,1,0,1,1,0,1,0,26,0,1,3,3,0,1,0
2269,20160708,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0
2270,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,20160708,3,0,3,2,1,2,0,259,0,3,11,11,0,3,0
2272,20160708,0,0,0,1,0,1,0,17,0,0,2,2,0,0,0
2273,20160708,0,0,0,1,0,1,0,21,51,0,1,1,0,0,0
2274,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,20160708,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0
2277,20160708,0,0,0,1,0,1,0,20,0,0,1,1,0,0,0
2278,20160708,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0
2279,20160708,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0
2280,20160708,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0
2281,20160708,0,0,0,0,0,0,0,103,97,0,1,1,0,0,0
2282,20160708,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0
2283,20160708,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0
2284,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,20160708,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0
2286,20160708,0,0,0,0,0,0,0,0,795,0,0,0,0,0,0
2287,20160708,0,0,0,0,0,0,0,33,0,0,1,1,0,0,0
2288,20160708,0,0,0,4,1,4,1,213,0,0,16,16,0,0,0
2289,20160708,0,0,0,0,0,0,0,11,0,0,1,1,0,0,0
2290,20160708,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0
2291,20160708,0,0,0,0,0,0,0,137,0,0,1,1,0,0,0
2292,20160708,1,0,1,1,0,1,0,111,0,1,7,7,0,1,0
2293,20160708,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0
2294,20160708,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0
2295,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,20160708,2,0,2,2,1,2,0,144,0,2,10,10,0,2,0
2297,20160708,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
2298,20160708,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2299,20160708,0,0,0,0,0,0,0,66,0,0,1,1,0,0,0
2300,20160708,0,0,0,0,0,0,0,11,0,0,2,2,0,0,0
2301,20160708,0,0,0,0,0,0,0,11,0,0,1,1,0,0,0
2302,20160708,3,0,3,5,2,5,1,269,0,3,18,18,0,3,0
2303,20160708,0,0,0,0,0,0,0,14,0,0,2,2,0,0,0
2304,20160708,0,0,0,1,0,1,0,34,0,0,5,5,0,0,0
2305,20160708,6,0,6,2,1,2,0,67,306,6,3,3,0,6,0
2306,20160708,0,0,0,0,0,0,0,0,4496,0,0,0,0,0,0
2307,20160708,0,0,0,1,0,1,0,17,55,0,2,2,0,0,0
2308,20160708,0,0,0,0,0,0,0,51,0,0,1,1,0,0,0
2309,20160708,0,0,0,1,0,1,0,106,0,0,6,6,0,0,0
2310,20160708,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
2311,20160708,1,0,1,1,0,1,0,63,10,1,2,2,0,1,0
2312,20160708,0,0,0,0,0,0,0,59,0,0,2,2,0,0,0
2313,20160708,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2314,20160708,0,0,0,1,0,1,0,57,36,0,1,1,0,0,0
2315,20160708,0,0,0,0,0,0,0,26,343,0,2,2,0,0,0
2316,20160708,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0
2317,20160708,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0
2318,20160708,0,0,0,1,0,1,0,113,203,0,2,2,0,0,0
2319,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,20160708,0,0,0,0,0,0,0,13,0,0,1,1,0,0,0
2321,20160708,0,0,0,2,1,2,0,51,0,0,9,9,0,0,0
2322,20160708,2,0,2,3,1,3,1,199,0,2,10,10,0,2,0
2323,20160708,8,0,8,4,1,4,1,180,0,8,16,16,0,8,0
2324,20160708,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
2325,20160708,0,0,0,1,0,1,0,90,0,0,5,5,0,0,0
2326,20160708,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0
2327,20160708,0,0,0,0,0,0,0,44,0,0,1,1,0,0,0
2328,20160708,0,0,0,1,0,1,0,31,32,0,4,4,0,0,0
2329,20160708,0,0,0,1,0,1,0,81,0,0,6,6,0,0,0
2330,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,20160708,0,0,0,1,0,1,0,67,29,0,1,1,0,0,0
2332,20160708,0,0,0,0,0,0,0,33,10,0,1,1,0,0,0
2333,20160708,0,0,0,0,0,0,0,7,105,0,2,2,0,0,0
2334,20160708,39,0,39,7,2,7,1,96,0,39,8,8,0,39,0
2335,20160708,0,0,0,0,0,0,0,11,0,0,2,2,0,0,0
2336,20160708,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0
2337,20160708,0,0,0,0,0,0,0,6,19,0,1,1,0,0,0
2338,20160708,0,0,0,0,0,0,0,10,0,0,2,2,0,0,0
2339,20160708,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0
2340,20160708,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0
2341,20160708,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0
2342,20160708,0,0,0,1,0,1,0,61,0,0,6,6,0,0,0
2343,20160708,0,0,0,0,0,0,0,19,0,0,2,2,0,0,0
2344,20160708,0,0,0,2,1,2,0,140,3836,0,1,1,0,0,0
2345,20160708,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0
2346,20160708,0,0,0,0,0,0,0,11,0,0,2,2,0,0,0
2347,20160708,0,0,0,0,0,0,0,16,685,0,1,1,0,0,0
2348,20160708,0,0,0,0,0,0,0,17,112,0,1,1,0,0,0
2349,20160708,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
2350,20160708,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0
2351,20160708,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
2352,20160708,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2353,20160708,0,0,0,0,0,0,0,16,0,0,1,1,0,0,0
2354,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,20160708,0,0,0,0,0,0,0,77,210,0,1,1,0,0,0
2356,20160708,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
2357,20160708,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0
2358,20160708,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0
2359,20160708,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
2360,20160708,0,0,0,0,0,0,0,0,1504,0,0,0,0,0,0
2361,20160708,0,0,0,1,0,1,0,120,0,0,1,1,0,0,0
2362,20160708,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
2363,20160708,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0
2364,20160708,0,0,0,1,0,1,0,70,115,0,1,1,0,0,0
2365,20160708,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0
2366,20160708,0,0,0,1,0,1,0,133,0,0,1,1,0,0,0
2367,20160708,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
2368,20160708,0,0,0,0,0,0,0,80,0,0,1,1,0,0,0
2369,20160708,0,0,0,0,0,0,0,9,598,0,1,1,0,0,0
2370,20160708,6,0,6,1,0,1,0,0,0,6,0,0,0,6,0
2371,20160708,0,0,0,0,0,0,0,103,0,0,2,2,0,0,0
2372,20160708,0,0,0,0,0,0,0,19,0,0,1,1,0,0,0
2373,20160708,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
2374,20160708,0,0,0,0,0,0,0,17,0,0,3,3,0,0,0
2375,20160708,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0
2376,20160708,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0
2377,20160708,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0
2378,20160708,0,0,0,0,0,0,0,4,18,0,1,1,0,0,0
2379,20160708,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0
2380,20160708,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2381,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,20160708,0,0,0,0,0,0,0,30,0,0,1,1,0,0,0
2383,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,20160708,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0
2385,20160708,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0
2386,20160708,0,0,0,0,0,0,0,103,0,0,1,1,0,0,0
2387,20160708,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2388,20160708,0,0,0,0,0,0,0,6,273,0,1,1,0,0,0
2389,20160708,0,0,0,0,0,0,0,21,0,0,1,1,0,0,0
2390,20160708,1,0,1,1,0,1,0,36,0,1,3,3,0,1,0
2391,20160708,2,0,2,3,1,3,0,157,0,2,8,8,0,2,0
2392,20160708,3,0,3,2,1,2,0,196,0,3,6,6,0,3,0
2393,20160708,65,0,65,13,4,1,0,229,0,65,20,20,0,65,0
2394,20160708,1,0,1,1,0,1,0,46,0,1,4,4,0,1,0
2395,20160708,3,0,3,2,1,2,0,173,0,3,7,7,0,3,0
2396,20160708,11,0,11,2,1,2,0,31,0,11,1,1,0,11,0
2397,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,20160708,0,0,0,0,0,0,0,0,2248,0,0,0,0,0,0
2400,20160708,0,0,0,1,0,1,0,43,189,0,3,3,0,0,0
2401,20160708,0,0,0,1,0,1,0,171,0,0,5,5,0,0,0
2402,20160708,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0
2403,20160708,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0
2404,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,20160708,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
2406,20160708,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0
2407,20160708,0,0,0,2,1,2,0,144,0,0,9,9,0,0,0
2408,20160708,0,0,0,1,0,1,0,36,0,0,5,5,0,0,0
2409,20160708,0,0,0,0,0,0,0,51,0,0,1,1,0,0,0
2410,20160708,0,0,0,1,0,1,0,153,0,0,1,1,0,0,0
2411,20160708,0,0,0,0,0,0,0,29,0,0,1,1,0,0,0
2412,20160708,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0
2413,20160708,0,0,0,0,0,0,0,14,71,0,1,1,0,0,0
2414,20160708,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0
2415,20160708,0,0,0,0,0,0,0,26,40,0,1,1,0,0,0
2416,20160708,0,0,0,0,0,0,0,24,30,0,2,2,0,0,0
2417,20160708,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
2418,20160708,0,0,0,1,0,1,0,131,1050,0,4,4,0,0,0
2419,20160708,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
2420,20160708,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0
2421,20160708,0,0,0,0,0,0,0,11,0,0,1,1,0,0,0
2422,20160708,0,0,0,0,0,0,0,3,69,0,1,1,0,0,0
2423,20160708,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0
2424,20160708,8,0,8,1,0,1,0,0,0,8,0,0,0,8,0
2425,20160708,0,0,0,0,0,0,0,44,44,0,1,1,0,0,0
2426,20160708,0,0,0,1,0,1,0,37,85,0,1,1,0,0,0
2427,20160708,0,0,0,0,0,0,0,69,134,0,1,1,0,0,0
2428,20160708,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
2429,20160708,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0
2430,20160708,0,0,0,0,0,0,0,10,120,0,1,1,0,0,0
2431,20160708,2,0,0,0,0,0,0,43,0,2,2,2,0,0,0
2432,20160708,0,0,0,1,0,1,0,38,527,0,3,3,0,0,0
2433,20160708,0,0,0,0,0,0,0,33,0,0,1,1,0,0,0
2434,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,20160708,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2436,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,20160708,0,0,0,0,0,0,0,16,0,0,1,1,0,0,0
2438,20160708,0,0,0,0,0,0,0,3,4,0,1,1,0,0,0
2439,20160708,0,0,0,0,0,0,0,1,41,0,1,1,0,0,0
2440,20160708,1,0,1,2,1,2,0,133,0,1,6,6,0,1,0
2441,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,20160708,0,0,0,0,0,0,0,23,0,0,2,2,0,0,0
2443,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,20160708,0,0,0,2,1,2,0,137,0,0,6,6,0,0,0
2445,20160708,0,0,0,0,0,0,0,13,0,0,1,1,0,0,0
2446,20160708,0,0,0,0,0,0,0,33,0,0,2,2,0,0,0
2447,20160708,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0
2448,20160708,0,0,0,0,0,0,0,3,293,0,1,1,0,0,0
2449,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,20160708,0,0,0,1,0,1,0,56,0,0,2,2,0,0,0
2451,20160708,1,0,1,1,0,1,0,26,0,1,2,2,0,1,0
2452,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,20160708,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0
2454,20160708,0,0,0,2,1,2,0,177,0,0,14,14,0,0,0
2455,20160708,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
2456,20160708,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2457,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,20160708,0,0,0,1,0,1,0,17,0,0,1,1,0,0,0
2459,20160708,0,0,0,0,0,0,0,54,113,0,1,1,0,0,0
2460,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,20160708,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0
2463,20160708,0,0,0,0,0,0,0,19,321,0,1,1,0,0,0
2464,20160708,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0
2465,20160708,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
2466,20160708,0,0,0,1,0,1,0,43,0,0,2,2,0,0,0
2467,20160708,4,0,4,1,0,1,0,0,0,4,0,0,0,4,0
2468,20160708,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0
2469,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,20160708,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
2471,20160708,0,0,0,0,0,0,0,11,0,0,1,1,0,0,0
2472,20160708,0,0,0,0,0,0,0,86,327,0,1,1,0,0,0
2473,20160708,0,0,0,0,0,0,0,20,0,0,1,1,0,0,0
2474,20160708,0,0,0,1,0,1,0,21,53,0,2,2,0,0,0
2475,20160708,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
2476,20160708,0,0,0,1,0,1,0,71,47,0,1,1,0,0,0
2477,20160708,0,0,0,1,0,1,0,49,113,0,2,2,0,0,0
2478,20160708,0,0,0,2,1,2,0,63,0,0,8,8,0,0,0
2479,20160708,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0
2480,20160708,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0
2481,20160708,0,0,0,0,0,0,0,3,92,0,1,1,0,0,0
2482,20160708,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0
2483,20160708,0,0,0,0,0,0,0,13,40,0,1,1,0,0,0
2484,20160708,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0
2485,20160708,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
2486,20160708,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0
2487,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,20160708,0,0,0,0,0,0,0,20,31,0,2,2,0,0,0
2490,20160708,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0
2491,20160708,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
2492,20160708,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
2493,20160708,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
2494,20160708,0,0,0,1,0,1,0,116,96,0,1,1,0,0,0
2495,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,20160708,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0
2497,20160708,0,0,0,1,0,1,0,44,0,0,4,4,0,0,0
2498,20160708,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0
2499,20160708,0,0,0,1,0,1,0,76,42,0,1,1,0,0,0
2500,20160708,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0
2501,20160708,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0
2502,20160708,1,0,1,5,2,5,1,283,0,1,20,20,0,1,0
2503,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,20160708,0,0,0,0,0,0,0,6,0,0,2,2,0,0,0
2505,20160708,0,0,0,2,1,2,0,161,0,0,9,9,0,0,0
2506,20160708,1,0,1,1,0,1,0,53,0,1,1,1,0,1,0
2507,20160708,0,0,0,1,0,1,0,71,0,0,1,1,0,0,0
2508,20160708,0,0,0,0,0,0,0,10,76,0,1,1,0,0,0
2509,20160708,0,0,0,0,0,0,0,23,0,0,2,2,0,0,0
2510,20160708,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0
2511,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,20160708,0,0,0,1,0,1,0,77,0,0,4,4,0,0,0
2513,20160708,0,0,0,0,0,0,0,159,0,0,1,1,0,0,0
2514,20160708,0,0,0,0,0,0,0,14,0,0,2,2,0,0,0
2515,20160708,0,0,0,3,1,3,0,150,0,0,12,12,0,0,0
2516,20160708,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0
2517,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,20160708,0,0,0,0,0,0,0,37,0,0,1,1,0,0,0
2520,20160708,36,0,36,6,2,6,1,71,0,36,6,6,0,36,0
2521,20160708,0,0,0,0,0,0,0,16,12,0,1,1,0,0,0
2522,20160708,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2523,20160708,1,0,1,2,1,2,0,191,0,1,10,10,0,1,0
2524,20160708,0,0,0,0,0,0,0,26,0,0,1,1,0,0,0
2525,20160708,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0
2526,20160708,0,0,0,5,2,5,1,460,0,0,15,15,0,0,0
2527,20160708,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
2528,20160708,0,0,0,2,1,2,0,159,763,0,2,2,0,0,0
2529,20160708,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
2530,20160708,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
2531,20160708,0,0,0,4,1,4,1,197,0,0,14,14,0,0,0
2532,20160708,0,0,0,1,0,1,0,59,0,0,8,8,0,0,0
2533,20160708,0,0,0,1,0,1,0,272,0,0,1,1,0,0,0
2534,20160708,2,0,2,4,1,4,1,311,0,2,21,21,0,2,0
2535,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,20160708,0,0,0,1,0,1,0,21,0,0,2,2,0,0,0
2538,20160708,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2539,20160708,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
2540,20160708,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0
2541,20160708,0,0,0,0,0,0,0,17,0,0,1,1,0,0,0
2542,20160708,0,0,0,1,0,1,0,34,480,0,1,1,0,0,0
2543,20160708,0,0,0,4,1,4,1,433,0,0,18,18,0,0,0
2544,20160708,2,0,2,1,0,1,0,10,0,2,2,2,0,2,0
2545,20160708,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0
2546,20160708,0,0,0,2,1,2,0,72,133,0,3,3,0,0,0
2547,20160708,120,0,120,17,6,1,0,6,0,120,1,1,0,120,0
2548,20160708,0,0,0,0,0,0,0,17,50,0,1,1,0,0,0
2549,20160708,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0
2550,20160708,6,0,6,1,0,1,0,0,0,6,0,0,0,6,0
2551,20160708,0,0,0,0,0,0,0,43,0,0,1,1,0,0,0
2552,20160708,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0
2553,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,20160708,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2555,20160708,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0
2556,20160708,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
2557,20160708,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
2558,20160708,0,0,0,0,0,0,0,17,0,0,1,1,0,0,0
2559,20160708,0,0,0,0,0,0,0,61,350,0,1,1,0,0,0
2560,20160708,0,0,0,0,0,0,0,17,0,0,1,1,0,0,0
2561,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,20160708,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
2563,20160708,0,0,0,1,0,1,0,134,173,0,3,3,0,0,0
2564,20160708,0,0,0,1,0,1,0,130,186,0,2,2,0,0,0
2565,20160708,0,0,0,1,0,1,0,56,0,0,5,5,0,0,0
2566,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,20160708,0,0,0,2,1,2,0,180,0,0,9,9,0,0,0
2568,20160708,0,0,0,0,0,0,0,3,53,0,1,1,0,0,0
2569,20160708,0,0,0,0,0,0,0,21,0,0,1,1,0,0,0
2570,20160708,2,0,2,0,0,0,0,1,0,2,1,1,0,2,0
2571,20160708,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0
2572,20160708,0,0,0,0,0,0,0,44,37,0,2,2,0,0,0
2573,20160708,0,0,0,0,0,0,0,4,9,0,1,1,0,0,0
2574,20160708,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0
2575,20160708,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0
2576,20160708,0,0,0,0,0,0,0,14,0,0,2,2,0,0,0
2577,20160708,0,0,0,2,1,2,0,96,0,0,6,6,0,0,0
2578,20160708,0,0,0,1,0,1,0,40,0,0,1,1,0,0,0
2579,20160708,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0
2580,20160708,0,0,0,1,0,1,0,84,0,0,6,6,0,0,0
2581,20160708,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0
2582,20160708,0,0,0,0,0,0,0,4,197,0,1,1,0,0,0
2583,20160708,2,0,2,0,0,0,0,0,0,2,0,0,0,2,0
2584,20160708,1,0,0,2,1,2,0,351,83,1,1,1,0,0,0
